,date,total_confirmed,new_confirmed,new_confirmed_after_fft,total_deaths,new_deaths,new_death_after_fft,total_recovered
332,2021-03-12,29355473,62902,53024.094769747935,531578,1574,1218.0557593156789,531578
333,2021-03-13,29417547,62074,53257.43728557817,533009,1431,1176.577985258096,533009
334,2021-03-14,29471138,53591,53702.66903829323,534006,997,1141.7840291947932,534006
335,2021-03-15,29509994,38856,54305.838627758385,534538,532,1113.0965358930496,534538
336,2021-03-16,29564758,54764,55010.42100221297,535238,700,1089.6892900700998,535238
337,2021-03-17,29619140,54382,55762.41973715345,536499,1261,1070.580881091766,536499
338,2021-03-18,29678591,59451,56514.87388021842,537716,1217,1054.73116567985,537716
339,2021-03-19,29739099,60508,57231.39185981629,539364,1648,1041.1325449839824,539364
340,2021-03-20,29801135,62036,57888.439459848014,540410,1046,1028.8890064453656,540410
341,2021-03-21,29858153,57018,58476.23426964666,541183,773,1017.2773264747652,541183
342,2021-03-22,29893125,34972,58998.23337569025,541973,790,1005.78664644069,541973
343,2021-03-23,29942607,49482,59469.33189164611,542506,533,994.1346584394169,542506
344,2021-03-24,29995887,53280,59913.00536793551,543451,945,982.2606966239088,543451
345,2021-03-25,30083118,87231,60357.719016939955,544986,1535,970.2979575368354,544986
346,2021-03-26,30151093,67975,60832.98346623415,546344,1358,958.5287201176916,546344
347,2021-03-27,30228638,77545,61365.45608505113,547512,1168,947.3276831249609,547512
348,2021-03-28,30290855,62217,61975.46807641936,548326,814,937.0993021628992,548326
349,2021-03-29,30337215,46360,62674.303329679315,548776,450,928.2152499478149,548776
350,2021-03-30,30404512,67297,63462.471574410236,549430,654,920.9578449171132,549430
351,2021-03-31,30465949,61437,64329.114370855794,550355,925,915.4745390656004,550355
352,2021-04-01,30532921,66972,65252.56836205095,551456,1101,911.7474062652901,551456
353,2021-04-02,30612086,79165,66201.99717022867,552579,1123,909.5801357053194,552579
354,2021-04-03,30683935,71849,67139.90216394419,553480,901,908.6034383497389,553480
355,2021-04-04,30748182,64247,68025.24249424029,554251,771,908.2981520924185,554251
356,2021-04-05,30784528,36346,68816.84348274619,554540,289,908.033815182358,554540
357,2021-04-06,30858008,73480,69476.75391903975,555011,471,907.1191859407595,555011
358,2021-04-07,30919153,61145,69973.22809643562,555875,864,904.8602164295917,555875
359,2021-04-08,30994131,74978,70283.05518048182,558469,2594,900.6204067790204,558469
360,2021-04-09,31074392,80261,70393.031425785,559512,1043,893.8783109710893,559512
361,2021-04-10,31158729,84337,70300.46203363642,560422,910,884.2772355336837,560422
362,2021-04-11,31228021,69292,70012.67961273402,561146,724,871.6628383471738,561146
363,2021-04-12,31274462,46441,69545.66509787523,561431,285,856.1053346704501,561431
364,2021-04-13,31341417,66955,68921.94473124779,561883,452,837.9042667485373,561883
365,2021-04-14,31420568,79151,68168.00472782052,562760,877,817.5751904371309,562760
366,2021-04-15,31495884,75316,67311.50705084644,563696,936,795.8190670057425,563696
367,2021-04-16,31569789,73905,66378.60156481028,564601,905,773.476510291306,564601
368,2021-04-17,31650171,80382,65391.611031300745,565462,861,751.470226228204,565462
369,2021-04-18,31704332,54161,64367.31839346147,566170,708,730.7399062448216,566170
370,2021-04-19,31747215,42883,63316.01581241107,566499,329,712.1744320018403,566499
371,2021-04-20,31813388,66173,62241.38950520906,567003,504,696.5464757512724,567003
372,2021-04-21,31874309,60921,61141.22261620648,567850,847,684.4544252163589,567850
373,2021-04-22,31938130,63821,60008.8097325327,568739,889,676.2760393342883,568739
374,2021-04-23,32005123,66993,58834.90042721259,569684,945,672.1373928161138,569684
375,2021-04-24,32067488,62365,57609.93324228957,570446,762,671.8995575193325,570446
376,2021-04-25,32121683,54195,56326.291543254425,571210,764,675.1641793347436,571210
377,2021-04-26,32155657,33974,54980.3117138457,571504,294,681.2977348240145,571504
378,2021-04-27,32201329,45672,53573.802238304896,571977,473,689.4728915625255,571977
379,2021-04-28,32252062,50733,52114.886352521586,572653,676,698.7241476217412,572653
380,2021-04-29,32307150,55088,50618.05545323345,573647,994,708.0138779361354,573647
381,2021-04-30,32366064,58914,49103.40753331445,574540,893,716.3041429326156,574540
382,2021-05-01,32424233,58169,47595.13543504114,575348,808,722.6291726474965,575348
383,2021-05-02,32470876,46643,46119.414163260524,576093,745,726.1633592457857,576093
384,2021-05-03,32500951,30075,44701.90593893232,576414,321,726.2798786710314,576414
385,2021-05-04,32549722,48771,43365.14866240763,576887,473,722.5956986432876,576887
386,2021-05-05,32590522,40800,42126.11282655678,577799,912,714.9996715516812,577799
387,2021-05-06,32636200,45678,40994.20131742315,578612,813,703.6615917050743,578612
388,2021-05-07,32683181,46981,39969.92668425761,579439,827,689.0214346621258,579439
389,2021-05-08,32731231,48050,39044.43509727648,580263,824,671.7593983009159,580263
390,2021-05-09,32765807,34576,38199.961755746626,580898,635,652.7487322307012,580898
391,2021-05-10,32787895,22088,37411.20741657655,581137,239,632.9945771896132,581137
392,2021-05-11,32823059,35164,36647.52963851106,581536,399,613.5630508249282,581536
393,2021-05-12,32857120,34061,35875.755161289904,582236,700,595.5055370916739,582236
394,2021-05-13,32893313,36193,35063.350669971755,583034,798,579.7835098836844,583034
395,2021-05-14,32931842,38529,34181.645430153236,583824,790,567.1992179671411,583824
396,2021-05-15,32973708,41866,33208.78583767401,584456,632,558.3371748384493,584456
397,2021-05-16,33003316,29608,32132.120714412747,584985,529,553.5206578537392,584985
398,2021-05-17,33020753,17437,30949.765866318005,585249,264,552.7863756920524,585249
399,2021-05-18,33048524,27771,29671.172517997453,585643,394,555.8791842945465,585643
400,2021-05-19,33076326,27802,28316.619528255706,586423,780,562.2673089473757,586423
401,2021-05-20,33105813,29487,26915.654502975132,587107,684,571.1770656959446,587107
402,2021-05-21,33135678,29865,25504.61364265343,587791,684,581.6446746153831,587791
403,2021-05-22,33164233,28555,24123.443866746515,588426,635,592.5815230487483,588426
404,2021-05-23,33184802,20569,22812.123864417696,588910,484,602.848260225132,588910
405,2021-05-24,33198229,13427,21607.025568417797,589100,190,611.3324592515094,589100
406,2021-05-25,33222717,24488,20537.56918660681,589538,438,617.0243182594031,589538
407,2021-05-26,33245791,23074,19623.501653497307,590185,647,619.0850116655349,590185
408,2021-05-27,33270340,24549,18873.07194715157,591162,977,616.9028374288172,591162
409,2021-05-28,33297446,27106,18282.292259118592,592517,1355,610.133199501499,592517
410,2021-05-29,33319412,21966,17835.369489361205,593057,540,598.7196517125032,593057
411,2021-05-30,33332030,12618,17506.277070150674,593407,350,582.8946226334245,593407
412,2021-05-31,33339002,6972,17261.323954994612,593536,129,563.1599366982155,593536
413,2021-06-01,33345017,6015,17062.47703449035,593694,158,540.2487324618858,593694
414,2021-06-02,33366813,21796,16871.115470820903,594357,663,515.0717418002058,594357
415,2021-06-03,33383982,17169,16651.848570007394,594921,564,488.6520301310613,594921
416,2021-06-04,33403066,19084,16376.017975353727,595560,639,462.05312028087127,595560
417,2021-06-05,33420200,17134,16024.531795659932,596087,527,436.3058681630478,596087
418,2021-06-06,33434775,14575,15589.74068068364,596668,581,412.3394927577268,596668
419,2021-06-07,33440527,5752,15076.158152302067,596825,157,390.9217837694351,596825
420,2021-06-08,33455478,14951,14499.940954998194,597138,313,372.61274803306213,597138
421,2021-06-09,33468591,13113,13887.168820068913,597469,331,357.7348707775419,597469
422,2021-06-10,33487580,18989,13271.084670696026,597949,480,346.3618464492479,597949
423,2021-06-11,33501944,14364,12688.56375613024,598367,418,338.32618106003906,598367
424,2021-06-12,33526778,24834,12176.162527648847,598906,539,333.2445996119071,598906
425,2021-06-13,33535542,8764,11766.146608155335,599182,276,330.5588249389845,599182
426,2021-06-14,33540806,5264,11482.906525504464,599286,104,329.58813690167915,599286
427,2021-06-15,33552936,12130,11340.138346615251,599465,179,329.5892647018581,599465
428,2021-06-16,33563839,10903,11339.096366463333,599799,334,329.81867688625533,599799
429,2021-06-17,33576409,12570,11468.122837235795,600183,384,329.59224983822634,600183
430,2021-06-18,33587045,10636,11703.534941994305,600500,317,328.33761938562395,600500
431,2021-06-19,33608403,21358,12011.813818273995,601114,614,325.6352211365646,601114
432,2021-06-20,33616907,8504,12352.90769156782,601289,175,321.2450417872933,601289
433,2021-06-21,33621409,4502,12684.344346711905,601359,70,315.1173485065259,601359
434,2021-06-22,33633014,11605,12965.759185787652,601624,265,307.3870306187039,601624
435,2021-06-23,33643843,10829,13163.3934096722,601975,351,298.35256162458626,601975
436,2021-06-24,33656992,13149,13254.108333229702,602374,399,288.4418547571284,602374
437,2021-06-25,33670638,13646,13228.498270210946,602714,340,278.1683364204123,602714
438,2021-06-26,33695032,24394,13092.763171841925,603237,523,268.08131259903877,603237
439,2021-06-27,33703740,8708,12869.116415883647,603394,157,258.71509353634093,603394
440,2021-06-28,33708052,4312,12594.642330461762,603464,70,250.5413428898068,603464
441,2021-06-29,33722586,14534,12318.669034989007,603616,152,243.92873410781996,603616
442,2021-06-30,33729380,6794,12098.870389405734,603953,337,239.11326698431537,603953
443,2021-07-01,33745682,16302,11996.441629635927,604248,295,236.18158895551633,604248
444,2021-07-02,33760081,14399,12070.793396217507,604534,286,235.06847004827915,604534
445,2021-07-03,33789453,29372,12374.267818283362,604969,435,235.5683043374572,604969
446,2021-07-04,33794152,4699,12947.391380366698,605051,82,237.35926725869544,605051
447,2021-07-05,33797976,3824,13815.140289929608,605089,38,240.03765620371766,605089
448,2021-07-06,33806811,8835,14984.607628994814,605211,122,243.1590770686751,605211
449,2021-07-07,33830194,23383,16444.33503800292,605524,313,246.2825855543576,605524
450,2021-07-08,33852875,22681,18165.41642488441,605845,321,249.01369450001613,605845
451,2021-07-09,33871889,19014,20104.311632006116,606093,248,251.04233072236383,606093
452,2021-07-10,33919392,47503,22207.140240502664,606555,462,252.17234697754904,606555
453,2021-07-11,33927784,8392,24415.076029939555,606638,83,252.34001589311617,606638
454,2021-07-12,33938937,11153,26670.345926734833,606747,109,251.6199757965173,606747
455,2021-07-13,33972570,33633,28922.265588468203,606986,239,250.21826681492843,606986
456,2021-07-14,33998944,26374,31132.725023664756,607345,359,248.4532825217696,607345
457,2021-07-15,34032078,33134,33280.5748519659,607677,332,246.72656012021062,607677
458,2021-07-16,34062046,29968,35364.45466837681,608003,326,245.48624205567447,608003
459,2021-07-17,34139526,77480,37403.74199119561,608361,358,245.18668328651157,608361
460,2021-07-18,34151385,11859,39437.471371206644,608428,67,246.2479955361041,608428
461,2021-07-19,34171360,19975,41521.26283456019,608601,173,249.01928697140227,608601
462,2021-07-20,34223507,52147,43722.48925271395,608801,200,253.7489792425603,608801
463,2021-07-21,34264077,40570,46114.08537329841,609093,292,260.5649012661355,609093
464,2021-07-22,34314662,50585,48767.54028420733,609445,352,269.4659357087555,609445
465,2021-07-23,34369328,54666,51745.70611130033,609739,294,280.32591640211314,609739
466,2021-07-24,34488723,119395,55096.08915134291,610299,560,292.9093427744368,610299
467,2021-07-25,34513904,25181,58845.26108442477,610418,119,306.89739474280344,610418
468,2021-07-26,34539538,25634,62994.93885327624,610503,85,321.9217967744953,610503
469,2021-07-27,34626059,86521,67520.13945411168,610768,265,337.6033768791292,610768
470,2021-07-28,34694802,68743,72369.63263792956,611218,450,353.59175692832054,611218
471,2021-07-29,34764242,69440,77468.70683950726,611599,381,369.60252914000546,611599
472,2021-07-30,34843532,79290,82724.05059319048,611926,327,385.44852359086485,611926
473,2021-07-31,35031603,188071,88030.35315100175,612799,873,401.06232654480067,612799
474,2021-08-01,35064263,32660,93278.06284435844,612952,153,416.50801485867885,612952
475,2021-08-02,35107201,42938,98361.62594582574,613165,213,431.981051092093,613165
476,2021-08-03,35227411,120210,103187.4740197652,613526,361,447.7963456234052,613526
477,2021-08-04,35330610,103199,107681.04007131908,614110,584,464.3655382498004,614110
478,2021-08-05,35427279,96669,111792.1630694144,614643,533,482.165487571392,614643
479,2021-08-06,35538202,110923,115498.3801973972,615147,504,501.70069883160886,615147
480,2021-08-07,35793497,255295,118805.79426477295,616301,1154,523.4629060547816,616301
481,2021-08-08,35842571,49074,121747.42317862101,616549,248,547.8912135390948,616549
482,2021-08-09,35870455,27884,124379.16912843079,616663,114,575.3360845086146,616663
483,2021-08-10,36050118,179663,126773.76575942728,617169,506,606.0300592031383,617169
484,2021-08-11,36171292,121174,129013.25134423858,618033,864,640.0674355607091,618033
485,2021-08-12,36327655,156363,131180.65669289115,618813,780,677.3943193148461,618813
486,2021-08-13,36469774,142119,133351.67452323384,619825,1012,717.8095281264121,619825
487,2021-08-14,36699694,229920,135587.08422927596,620881,1056,760.975904480241,620881
488,2021-08-15,36749123,49429,137926.64096609195,621135,254,806.4407408778106,621135
489,2021-08-16,36791196,42073,140385.00601967672,621311,176,853.6633245940307,621311
490,2021-08-17,37010611,219415,142950.10820414225,622364,1053,902.0471268448578,622364
491,2021-08-18,37163450,152839,145584.10051386507,623392,1028,950.97392882214,623392
492,2021-08-19,37322073,158623,148226.8332357072,624567,1175,999.8372051273299,624567
493,2021-08-20,37479311,157238,150801.5268579463,626348,1781,1048.072357937728,626348
494,2021-08-21,37724960,245649,153222.11782687882,627826,1478,1095.1818730768198,627826
495,2021-08-22,37791527,66567,155401.5875788138,628364,538,1140.754093005237,628364
496,2021-08-23,37827906,36379,157260.48612544936,628534,170,1184.4749997568463,628534
497,2021-08-24,38065326,237420,158734.83579850683,629919,1385,1226.133096112831,629919
498,2021-08-25,38222448,157122,159782.65175379487,631341,1422,1265.618092064331,631341
499,2021-08-26,38391877,169429,160388.43949266203,632831,1490,1302.914583002322,632831
500,2021-08-27,38576316,184439,160565.21508325028,635052,2221,1338.092200713289,635052
501,2021-08-28,38819889,243573,160353.82411617768,636774,1722,1371.2938049276786,636774
502,2021-08-29,38881157,61268,159819.58945131654,637394,620,1402.7231630882552,637394
503,2021-08-30,38923471,42314,159046.5717841683,637665,271,1432.6332645090781,637665
504,2021-08-31,39182754,259283,158129.9570105792,639429,1764,1461.31597867511,639429
505,2021-09-01,39354028,171274,157167.26833301244,640872,1443,1489.0932584764478,640872
506,2021-09-02,39556341,202313,156249.22116703424,642906,2034,1516.309578919178,642906
507,2021-09-03,39731420,175079,155451.0831398977,645859,2953,1543.324862293047,645859
508,2021-09-04,39967014,235594,154825.36481867012,647827,1968,1570.5068363241642,647827
509,2021-09-05,40036399,69385,154396.5518325716,648433,606,1598.2216517081954,648433
510,2021-09-06,40080358,43959,154158.40574524426,648812,379,1626.8216774595724,648812
511,2021-09-07,40158424,78066,154074.12591917173,649402,590,1656.6296992628534,649402
512,2021-09-08,40423853,265429,154079.39928694963,651536,2134,1687.9192433971666,651536
513,2021-09-09,40606886,183033,154088.09406820688,653814,2278,1720.8913877083635,653814
514,2021-09-10,40766790,159904,154000.1024927552,657097,3283,1755.6491317384136,657097
515,2021-09-11,40995214,228424,153710.6303442357,659528,2431,1792.1710968177208,659528
516,2021-09-12,41064421,69207,153120.08758157163,660302,774,1830.2869247092756,660302
517,2021-09-13,41104220,39799,152143.66858637938,660615,313,1869.65715552497,660615
518,2021-09-14,41356276,252056,150719.72968790558,662809,2194,1909.7605211483387,662809
519,2021-09-15,41502458,146182,148816.17457458918,664736,1927,1949.8914406573788,664736
520,2021-09-16,41673036,170578,146434.23614221415,667502,2766,1989.170029586444,667502
521,2021-09-17,41828544,155508,143609.28022819888,670963,3461,2026.5661486028664,670963
522,2021-09-18,42037414,208870,140408.5308029832,673409,2446,2060.937966380665,673409
523,2021-09-19,42097895,60481,136925.9020795485,674324,915,2091.084274395501,674324
524,2021-09-20,42137416,39521,133274.3938584264,674648,324,2115.8084716250887,674648
525,2021-09-21,42332303,194887,129576.73661503891,677004,2356,2133.9908549132733,677004
526,2021-09-22,42453959,121656,125955.14032836762,679359,2355,2144.6647320450115,679359
527,2021-09-23,42587085,133126,122521.08953418213,682204,2845,2147.091039256546,682204
528,2021-09-24,42713558,126473,119366.12756935651,685471,3267,2140.825694765728,685471
529,2021-09-25,42890462,176904,116554.48470230972,687955,2484,2125.7739278660524,687955
530,2021-09-26,42941329,50867,114118.23545502426,688708,753,2102.226324643512,688708
531,2021-09-27,42989401,48072,112055.4353001838,689226,518,2070.872319018602,689226
532,2021-09-28,43158782,169381,110331.40781584143,691598,2372,2032.788279621169,691598
533,2021-09-29,43270161,111379,108883.05642082277,694158,2560,1989.3991049098606,694158
534,2021-09-30,43393578,123417,107625.7880518325,696770,2612,1942.4142112431798,696770
535,2021-10-01,43503534,109956,106462.38692377997,699566,2796,1893.7408259589379,699566
536,2021-10-02,43656413,152879,105292.98887041467,701701,2135,1845.3794117313269,701701
537,2021-10-03,43698901,42488,104025.19909361521,702439,738,1799.307682951081,702439
538,2021-10-04,43739479,40578,102583.37941632302,702916,477,1757.3608794579516,702916
539,2021-10-05,43894443,154964,100916.20773192696,704950,2034,1721.1166178356686,704950
540,2021-10-06,43991654,97211,99001.77578110229,706856,1906,1691.7926678530764,706856
541,2021-10-07,44102409,110755,96849.72680621354,709485,2629,1670.1653739912947,709485
542,2021-10-08,44202952,100543,94500.22012452899,711962,2477,1656.515186194045,711962
543,2021-10-09,44329423,126471,92019.81827163968,713795,1833,1650.6039606179081,713795
544,2021-10-10,44359865,30442,89494.69460816016,714164,369,1651.6864691987237,714164
545,2021-10-11,44396066,36201,87021.82591656427,714609,445,1658.5560838209922,714609
546,2021-10-12,44500535,104469,84699.03934454192,715786,1177,1669.6220694840488,715786
547,2021-10-13,44606902,106367,82614.90546608332,718138,2352,1683.013533077491,718138
548,2021-10-14,44728475,121573,80839.496253387,721362,3224,1696.7030244197654,721362
549,2021-10-15,44814853,86378,79416.9543847439,723503,2141,1708.6412438464126,723503
550,2021-10-16,44924651,109798,78360.6540548246,725326,1823,1716.8934063549975,725326
551,2021-10-17,44959269,34618,77651.48791874676,725798,472,1719.7676257055923,725798
552,2021-10-18,44990381,31112,77239.512467458,726224,426,1715.9262342368788,726224
553,2021-10-19,45095141,104760,77048.85332126451,728039,1815,1704.4722060989595,728039
554,2021-10-20,45176088,80947,76985.44420184649,730171,2132,1685.0047058920957,730171
555,2021-10-21,45267544,91456,76946.88054610598,733371,3200,1657.6400941425525,733371
556,2021-10-22,45346444,78900,76833.43995658556,735355,1984,1622.9973007631286,735355
557,2021-10-23,45441599,95155,76559.18047360146,737248,1893,1582.1491206746953,737248
558,2021-10-24,45470475,28876,76061.98962263862,737754,506,1536.543480636942,737754
559,2021-10-25,45487903,17428,75311.52840748863,737966,212,1487.9008750667806,737966
560,2021-10-26,45604266,116363,74314.19064314743,739435,1469,1438.095803528659,739435
561,2021-10-27,45672977,68711,73114.46489278345,741047,1612,1389.0310404197162,741047
562,2021-10-28,45773873,100896,71792.42046421084,743120,2073,1342.5138595455026,743120
563,2021-10-29,45851417,77544,70457.41015816646,744960,1840,1300.1429141888946,744960
564,2021-10-30,45944990,93573,69238.45622762924,746690,1730,1263.2133883521044,746690
565,2021-10-31,45976632,31642,68272.12670716789,747040,350,1232.6463933024124,747040
566,2021-11-01,46007627,30995,67688.98354722145,747259,219,1208.9465362642836,747259
567,2021-11-02,46123246,115619,67599.86390334174,748530,1271,1192.189316688473,748530
568,2021-11-03,46194338,71092,68083.3217043278,749807,1277,1182.037705784293,749807
569,2021-11-04,46278912,84574,69175.49866495805,751770,1963,1177.7851292833002,751770
570,2021-11-05,46360729,81817,70863.51394452997,752964,1194,1178.4202735783872,752964
571,2021-11-06,46456839,96110,73083.17282538445,755080,2116,1182.7078078918291,755080
572,2021-11-07,46489730,32891,75721.42070434548,755504,424,1189.2783495258523,755504
573,2021-11-08,46525045,35315,78623.54148874871,755665,161,1196.7208312755472,755665
574,2021-11-09,46637371,112326,81604.65706392078,756928,1263,1203.6708398344522,756928
575,2021-11-10,46717683,80312,84464.66715992929,758405,1477,1208.8894093921303,758405
576,2021-11-11,46812691,95008,87005.41577561719,760080,1675,1211.3280596060197,760080
577,2021-11-12,46868208,55517,89048.61557493282,760888,808,1210.1774141746948,760888
578,2021-11-13,47014749,146541,90452.93155384273,763405,2517,1204.8983614182982,763405
579,2021-11-14,47055752,41003,91128.6353638285,763902,497,1195.236257796982,763902
580,2021-11-15,47086100,30348,91048.39527727809,764074,172,1181.219981766264,764074
581,2021-11-16,47225229,139129,90253.05435614134,765382,1308,1163.1486021527653,765382
582,2021-11-17,47313124,87895,88851.64913888164,766700,1318,1141.568957618962,766700
583,2021-11-18,47424847,111723,87015.4007213642,768357,1657,1117.2475257570813,768357
584,2021-11-19,47535172,110325,84965.92920644747,769651,1294,1091.139616377797,769651
585,2021-11-20,47661030,125858,82958.45639765583,771426,1775,1064.3582251827802,771426
586,2021-11-21,47702669,41639,81261.22499767941,771777,351,1038.143941595514,771777
587,2021-11-22,47740579,37910,80132.7335529788,771913,136,1013.8362549616187,771913
588,2021-11-23,47891281,150702,79798.63026756048,773155,1242,992.8455949253779,773155
589,2021-11-24,47983952,92671,80430.20128445403,774472,1317,976.6246178551575,774472
590,2021-11-25,48095562,111610,82126.31850213483,776154,1682,966.6367339863859,776154
591,2021-11-26,48128268,32706,84900.48079528686,776544,390,964.319746624873,776544
592,2021-11-27,48179532,51264,88674.20694871126,776817,273,971.0427867501666,776817
593,2021-11-28,48204270,24738,93277.54775330736,777025,208,988.0554634407796,777025
594,2021-11-29,48245265,40995,98456.91803834103,777147,122,1016.4292501311942,777147
595,2021-11-30,48442621,197356,103889.8535507856,779116,1969,1056.9924787359812,779116
596,2021-12-01,48560043,117422,109205.72236720254,780561,1445,1110.2617705893244,780561
597,2021-12-02,48698505,138462,114010.91470156903,782522,1961,1176.3741242119872,782522
598,2021-12-03,48836835,138330,117916.64204426044,786323,3801,1255.025028464404,786323
599,2021-12-04,48990427,153592,120567.23095557671,787855,1532,1345.4187116535657,787855
600,2021-12-05,49051572,61145,121666.7208569017,788362,507,1446.2368393340325,788362
601,2021-12-06,49099151,47579,121001.67700728681,788523,161,1555.631549057967,788523
602,2021-12-07,49281488,182337,118458.40278763401,789905,1382,1671.2476306271217,789905
603,2021-12-08,49393338,111850,114033.1582513929,791514,1609,1790.2769616949383,791514
604,2021-12-09,49542739,149401,107834.53072566594,793228,1714,1909.5460922423683,793228
605,2021-12-10,49661145,118406,100077.71424739753,794649,1421,2025.6352980692209,794649
606,2021-12-11,49833439,172294,91071.08777455888,796764,2115,2135.0247007057087,796764
